,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint, Label
10665,4,0,0,0,3830,19,3,1,1,0,0,0,0,0,9.747127,1,0,0,627,0,0,0,0,0,9.747127,0,2
10666,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,626,0,0,0,0,0,-9.747127,0,2
10667,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,11.103448,1,0,0,725,0,0,0,0,0,11.103448,0,2
10668,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-11.103448,0,2
10669,4,0,0,0,4339,19,3,1,1,0,0,0,0,0,10.494253,1,0,1,556,0,0,0,0,0,10.494253,0,2
10670,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-10.494253,0,2
10671,4,0,0,0,3945,19,3,1,1,0,0,0,0,0,9.689655,1,0,1,599,0,0,0,0,0,9.689655,0,2
10672,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,700,0,0,0,0,0,-9.689655,0,2
10673,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,9.931035000000001,1,0,0,623,0,0,0,0,0,9.931035000000001,0,2
10674,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-9.931035000000001,0,2
10675,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,11.114942999999998,1,0,0,598,0,0,0,0,0,11.114942999999998,0,2
10676,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,636,0,0,0,0,0,-11.114942999999998,0,2
10677,4,0,0,0,3535,19,3,1,1,0,0,0,0,0,10.471264,1,0,1,510,0,0,0,0,0,10.471264,0,2
10678,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,751,0,0,0,0,0,-10.471264,0,2
10679,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,531,0,0,0,0,0,9.643678999999999,0,2
10680,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,693,0,0,0,0,0,-9.643678999999999,0,2
10681,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,9.988505,1,0,0,697,0,0,0,0,0,9.988505,0,2
10682,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-9.988505,0,2
10683,4,0,0,0,3535,19,3,1,1,0,0,0,0,0,11.206897,1,0,0,559,0,0,0,0,0,11.206897,0,2
10684,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-11.206897,0,2
10685,4,0,0,0,4144,19,3,1,1,0,0,0,0,0,10.5517235,1,0,0,554,0,0,0,0,0,10.5517235,0,2
10686,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,792,0,0,0,0,0,-10.5517235,0,2
10687,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,10.988506,1,0,1,622,0,0,0,0,0,10.988506,0,2
10688,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-10.988506,0,2
10689,4,0,0,0,3137,19,3,1,1,0,0,0,0,0,10.011494,1,0,1,699,0,0,0,0,0,10.011494,0,2
10690,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,629,0,0,0,0,0,-10.011494,0,2
10691,4,0,0,0,4530,19,3,1,1,0,0,0,0,0,9.379311,1,0,1,565,0,0,0,0,0,9.379311,0,2
10692,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,701,0,0,0,0,0,-9.379311,0,2
10693,4,0,0,0,4644,19,3,1,1,0,0,0,0,0,9.298850999999999,1,0,0,576,0,0,0,0,0,9.298850999999999,0,2
10694,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-9.298850999999999,0,2
10695,4,0,0,0,4643,19,3,1,1,0,0,0,0,0,10.666667,1,0,0,671,0,0,0,0,0,10.666667,0,2
10696,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,690,0,0,0,0,0,-10.666667,0,2
10697,4,0,0,0,3833,19,3,1,1,0,0,0,0,0,10.206897,1,0,1,524,0,0,0,0,0,10.206897,0,2
10698,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-10.206897,0,2
10699,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,9.471264999999999,1,0,1,526,0,0,0,0,0,9.471264999999999,0,2
10700,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-9.471264999999999,0,2
10701,4,0,0,0,4530,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,0,540,0,0,0,0,0,9.517241499999999,0,2
10702,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-9.517241499999999,0,2
10703,4,0,0,0,4145,19,3,1,1,0,0,0,0,0,10.850574499999999,1,0,0,687,0,0,0,0,0,10.850574499999999,0,2
10704,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-10.850574499999999,0,2
10705,4,0,0,0,3242,19,3,1,1,0,0,0,0,0,10.264368,1,0,1,572,0,0,0,0,0,10.264368,0,2
10706,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,752,0,0,0,0,0,-10.264368,0,2
10707,4,0,0,0,4346,19,3,1,1,0,0,0,0,0,9.425286999999999,1,0,1,612,0,0,0,0,0,9.425286999999999,0,2
10708,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,748,0,0,0,0,0,-9.425286999999999,0,2
10709,4,0,0,0,3435,19,3,1,1,0,0,0,0,0,9.885057000000002,1,0,0,615,0,0,0,0,0,9.885057000000002,0,2
10710,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,637,0,0,0,0,0,-9.885057000000002,0,2
10711,4,0,0,0,3839,19,3,1,1,0,0,0,0,0,11.103448,1,0,1,635,0,0,0,0,0,11.103448,0,2
10712,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,640,0,0,0,0,0,-11.103448,0,2
10713,4,0,0,0,4630,19,3,1,1,0,0,0,0,0,10.103449000000001,1,0,1,602,0,0,0,0,0,10.103449000000001,0,2
10714,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-10.103449000000001,0,2
10715,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,9.298850999999999,1,0,1,572,0,0,0,0,0,9.298850999999999,0,2
10716,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-9.298850999999999,0,2
10717,4,0,0,0,4535,19,3,1,1,0,0,0,0,0,10.114942999999998,1,0,0,702,0,0,0,0,0,10.114942999999998,0,2
10718,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,638,0,0,0,0,0,-10.114942999999998,0,2
10719,4,0,0,0,3134,19,3,1,1,0,0,0,0,0,11.08046,1,0,1,598,0,0,0,0,0,11.08046,0,2
10720,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-11.08046,0,2
10721,4,0,0,0,3844,19,3,1,1,0,0,0,0,0,10.034483,1,0,1,559,0,0,0,0,0,10.034483,0,2
10722,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-10.034483,0,2
10723,4,0,0,0,4635,19,3,1,1,0,0,0,0,0,9.333333,1,0,1,609,0,0,0,0,0,9.333333,0,2
10724,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-9.333333,0,2
10725,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,10.21839,1,0,0,656,0,0,0,0,0,10.21839,0,2
10726,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-10.21839,0,2
10727,4,0,0,0,3435,19,3,1,1,0,0,0,0,0,11.114942999999998,1,0,1,513,0,0,0,0,0,11.114942999999998,0,2
10728,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-11.114942999999998,0,2
10729,4,0,0,0,4546,19,3,1,1,0,0,0,0,0,10.103449000000001,1,0,1,565,0,0,0,0,0,10.103449000000001,0,2
10730,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-10.103449000000001,0,2
10731,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.264368,1,0,1,731,0,0,0,0,0,9.264368,0,2
10732,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,639,0,0,0,0,0,-9.264368,0,2
10733,4,0,0,0,3731,19,3,1,1,0,0,0,0,0,10.390804,1,0,0,605,0,0,0,0,0,10.390804,0,2
10734,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.390804,0,2
10735,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,11.011494,1,0,1,533,0,0,0,0,0,11.011494,0,2
10736,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,778,0,0,0,0,0,-11.011494,0,2
10737,4,0,0,0,4633,19,3,1,1,0,0,0,0,0,11.137931,1,0,0,622,0,0,0,0,0,11.137931,0,2
10738,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-11.137931,0,2
10739,4,0,0,0,3244,19,3,1,1,0,0,0,0,0,10.563219,1,0,1,644,0,0,0,0,0,10.563219,0,2
10740,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-10.563219,0,2
10741,4,0,0,0,3032,19,3,1,1,0,0,0,0,0,9.75862,1,0,1,612,0,0,0,0,0,9.75862,0,2
10742,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,784,0,0,0,0,0,-9.75862,0,2
10743,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,9.954022,1,0,0,523,0,0,0,0,0,9.954022,0,2
10744,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-9.954022,0,2
10745,4,0,0,0,3433,19,3,1,1,0,0,0,0,0,11.252873,1,0,0,598,0,0,0,0,0,11.252873,0,2
10746,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-11.252873,0,2
10747,4,0,0,0,4632,19,3,1,1,0,0,0,0,0,10.402299000000001,1,0,1,597,0,0,0,0,0,10.402299000000001,0,2
10748,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.402299000000001,0,2
10749,4,0,0,0,4335,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,610,0,0,0,0,0,9.597700999999999,0,2
10750,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,745,0,0,0,0,0,-9.597700999999999,0,2
10751,4,0,0,0,3032,19,3,1,1,0,0,0,0,0,10.195402,1,0,0,611,0,0,0,0,0,10.195402,0,2
10752,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-10.195402,0,2
10753,4,0,0,0,3946,19,3,1,1,0,0,0,0,0,11.356321000000001,1,0,1,649,0,0,0,0,0,11.356321000000001,0,2
10754,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,631,0,0,0,0,0,-11.356321000000001,0,2
10755,4,0,0,0,3242,19,3,1,1,0,0,0,0,0,10.264368,1,0,1,594,0,0,0,0,0,10.264368,0,2
10756,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-10.264368,0,2
10757,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.482758500000001,1,0,1,567,0,0,0,0,0,9.482758500000001,0,2
10758,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-9.482758500000001,0,2
10759,4,0,0,0,3138,19,3,1,1,0,0,0,0,0,10.448276,1,0,0,701,0,0,0,0,0,10.448276,0,2
10760,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-10.448276,0,2
10761,4,0,0,0,3736,19,3,1,1,0,0,0,0,0,11.149425500000001,1,0,1,611,0,0,0,0,0,11.149425500000001,0,2
10762,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,778,0,0,0,0,0,-11.149425500000001,0,2
10763,4,0,0,0,3739,19,3,1,1,0,0,0,0,0,10.08046,1,0,1,575,0,0,0,0,0,10.08046,0,2
10764,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,699,0,0,0,0,0,-10.08046,0,2
10765,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,9.310345,1,0,0,688,0,0,0,0,0,9.310345,0,2
10766,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-9.310345,0,2
10767,4,0,0,0,3243,19,3,1,1,0,0,0,0,0,10.70115,1,0,0,652,0,0,0,0,0,10.70115,0,2
10768,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-10.70115,0,2
10769,4,0,0,0,4530,19,3,1,1,0,0,0,0,0,10.747127,1,0,1,540,0,0,0,0,0,10.747127,0,2
10770,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-10.747127,0,2
10771,4,0,0,0,3634,19,3,1,1,0,0,0,0,0,9.827586,1,0,1,611,0,0,0,0,0,9.827586,0,2
10772,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.827586,0,2
10773,4,0,0,0,3330,19,3,1,1,0,0,0,0,0,9.632184,1,0,0,685,0,0,0,0,0,9.632184,0,2
10774,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.632184,0,2
10775,4,0,0,0,3837,19,3,1,1,0,0,0,0,0,10.942528999999999,1,0,0,577,0,0,0,0,0,10.942528999999999,0,2
10776,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,746,0,0,0,0,0,-10.942528999999999,0,2
10777,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,10.586205999999999,1,0,1,558,0,0,0,0,0,10.586205999999999,0,2
10778,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.586205999999999,0,2
10779,4,0,0,0,3946,19,3,1,1,0,0,0,0,0,9.689655,1,0,1,695,0,0,0,0,0,9.689655,0,2
10780,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,696,0,0,0,0,0,-9.689655,0,2
10781,4,0,0,0,3841,19,3,1,1,0,0,0,0,0,9.873563,1,0,0,571,0,0,0,0,0,9.873563,0,2
10782,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,761,0,0,0,0,0,-9.873563,0,2
10783,4,0,0,0,4145,19,3,1,1,0,0,0,0,0,11.149425500000001,1,0,0,522,0,0,0,0,0,11.149425500000001,0,2
10784,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-11.149425500000001,0,2
10785,4,0,0,0,4446,19,3,1,1,0,0,0,0,0,10.448276,1,0,1,640,0,0,0,0,0,10.448276,0,2
10786,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.448276,0,2
10787,4,0,0,0,4636,19,3,1,1,0,0,0,0,0,9.632184,1,0,1,610,0,0,0,0,0,9.632184,0,2
10788,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-9.632184,0,2
10789,4,0,0,0,3634,19,3,1,1,0,0,0,0,0,9.965517,1,0,0,533,0,0,0,0,0,9.965517,0,2
10790,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.965517,0,2
10791,4,0,0,0,4644,19,3,1,1,0,0,0,0,0,11.264368,1,0,0,559,0,0,0,0,0,11.264368,0,2
10792,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-11.264368,0,2
10793,4,0,0,0,4535,19,3,1,1,0,0,0,0,0,10.275863000000001,1,0,1,735,0,0,0,0,0,10.275863000000001,0,2
10794,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.275863000000001,0,2
10795,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,574,0,0,0,0,0,9.551724,0,2
10796,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,823,0,0,0,0,0,-9.551724,0,2
10797,4,0,0,0,3043,19,3,1,1,0,0,0,0,0,10.321839,1,0,0,568,0,0,0,0,0,10.321839,0,2
10798,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-10.321839,0,2
10799,4,0,0,0,3934,19,3,1,1,0,0,0,0,0,11.229885000000001,1,0,1,646,0,0,0,0,0,11.229885000000001,0,2
10800,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,620,0,0,0,0,0,-11.229885000000001,0,2
10801,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,10.183908,1,0,1,645,0,0,0,0,0,10.183908,0,2
10802,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.183908,0,2
10803,4,0,0,0,4544,19,3,1,1,0,0,0,0,0,9.505747,1,0,1,532,0,0,0,0,0,9.505747,0,2
10804,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,789,0,0,0,0,0,-9.505747,0,2
10805,4,0,0,0,3544,19,3,1,1,0,0,0,0,0,10.436782000000001,1,0,0,601,0,0,0,0,0,10.436782000000001,0,2
10806,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,705,0,0,0,0,0,-10.436782000000001,0,2
10807,4,0,0,0,4636,19,3,1,1,0,0,0,0,0,11.0,1,0,1,674,0,0,0,0,0,11.0,0,2
10808,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-11.0,0,2
10809,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,10.08046,1,0,1,523,0,0,0,0,0,10.08046,0,2
10810,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-10.08046,0,2
10811,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,9.298850999999999,1,0,0,601,0,0,0,0,0,9.298850999999999,0,2
10812,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.298850999999999,0,2
10813,4,0,0,0,3731,19,3,1,1,0,0,0,0,0,10.689655,1,0,0,619,0,0,0,0,0,10.689655,0,2
10814,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-10.689655,0,2
10815,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,10.91954,1,0,1,532,0,0,0,0,0,10.91954,0,2
10816,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.91954,0,2
10817,4,0,0,0,4632,19,3,1,1,0,0,0,0,0,11.137931,1,0,0,542,0,0,0,0,0,11.137931,0,2
10818,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-11.137931,0,2
10819,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,10.586205999999999,1,0,1,601,0,0,0,0,0,10.586205999999999,0,2
10820,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.586205999999999,0,2
10821,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,696,0,0,0,0,0,9.701149000000001,0,2
10822,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.701149000000001,0,2
10823,4,0,0,0,3537,19,3,1,1,0,0,0,0,0,9.103448,1,0,1,574,0,0,0,0,0,9.103448,0,2
10824,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-9.103448,0,2
10825,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,9.896552,1,0,0,527,0,0,0,0,0,9.896552,0,2
10826,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,722,0,0,0,0,0,-9.896552,0,2
10827,4,0,0,0,3942,19,3,1,1,0,0,0,0,0,10.75862,1,0,1,634,0,0,0,0,0,10.75862,0,2
10828,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-10.75862,0,2
10829,4,0,0,0,4243,19,3,1,1,0,0,0,0,0,9.770114999999999,1,0,1,656,0,0,0,0,0,9.770114999999999,0,2
10830,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,661,0,0,0,0,0,-9.770114999999999,0,2
10831,4,0,0,0,3839,19,3,1,1,0,0,0,0,0,9.137931,1,0,1,599,0,0,0,0,0,9.137931,0,2
10832,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,809,0,0,0,0,0,-9.137931,0,2
10833,4,0,0,0,4233,19,3,1,1,0,0,0,0,0,10.379311,1,0,0,656,0,0,0,0,0,10.379311,0,2
10834,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.379311,0,2
10835,4,0,0,0,4538,19,3,1,1,0,0,0,0,0,10.574713000000001,1,0,1,620,0,0,0,0,0,10.574713000000001,0,2
10836,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.574713000000001,0,2
10837,4,0,0,0,4346,19,3,1,1,0,0,0,0,0,9.724138,1,0,1,533,0,0,0,0,0,9.724138,0,2
10838,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-9.724138,0,2
10839,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,9.264368,1,0,0,603,0,0,0,0,0,9.264368,0,2
10840,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-9.264368,0,2
10841,4,0,0,0,3243,19,3,1,1,0,0,0,0,0,10.70115,1,0,0,700,0,0,0,0,0,10.70115,0,2
10842,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,624,0,0,0,0,0,-10.70115,0,2
10843,4,0,0,0,3836,19,3,1,1,0,0,0,0,0,10.505747,1,0,1,530,0,0,0,0,0,10.505747,0,2
10844,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.505747,0,2
10845,4,0,0,0,3843,19,3,1,1,0,0,0,0,0,9.735632,1,0,1,523,0,0,0,0,0,9.735632,0,2
10846,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-9.735632,0,2
10847,4,0,0,0,4133,19,3,1,1,0,0,0,0,0,9.356322,1,0,0,589,0,0,0,0,0,9.356322,0,2
10848,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,637,0,0,0,0,0,-9.356322,0,2
10849,4,0,0,0,3141,19,3,1,1,0,0,0,0,0,10.747127,1,0,0,649,0,0,0,0,0,10.747127,0,2
10850,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,659,0,0,0,0,0,-10.747127,0,2
10851,4,0,0,0,4436,19,3,1,1,0,0,0,0,0,10.620689,1,0,1,691,0,0,0,0,0,10.620689,0,2
10852,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,764,0,0,0,0,0,-10.620689,0,2
10853,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,11.195402,1,0,1,600,0,0,0,0,0,11.195402,0,2
10854,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-11.195402,0,2
10855,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,10.183908,1,0,1,666,0,0,0,0,0,10.183908,0,2
10856,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-10.183908,0,2
10857,4,0,0,0,3838,19,3,1,1,0,0,0,0,0,9.436782000000001,1,0,1,642,0,0,0,0,0,9.436782000000001,0,2
10858,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,756,0,0,0,0,0,-9.436782000000001,0,2
10859,4,0,0,0,3035,19,3,1,1,0,0,0,0,0,10.494253,1,0,0,573,0,0,0,0,0,10.494253,0,2
10860,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,702,0,0,0,0,0,-10.494253,0,2
10861,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,10.873564,1,0,1,754,0,0,0,0,0,10.873564,0,2
10862,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-10.873564,0,2
10863,4,0,0,0,3646,19,3,1,1,0,0,0,0,0,9.954022,1,0,1,569,0,0,0,0,0,9.954022,0,2
10864,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.954022,0,2
10865,4,0,0,0,3434,19,3,1,1,0,0,0,0,0,9.287355999999999,1,0,0,555,0,0,0,0,0,9.287355999999999,0,2
10866,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.287355999999999,0,2
10867,4,0,0,0,3230,19,3,1,1,0,0,0,0,0,10.574713000000001,1,0,0,571,0,0,0,0,0,10.574713000000001,0,2
10868,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.574713000000001,0,2
10869,4,0,0,0,4530,19,3,1,1,0,0,0,0,0,10.747127,1,0,1,711,0,0,0,0,0,10.747127,0,2
10870,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.747127,0,2
10871,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,11.21839,1,0,0,556,0,0,0,0,0,11.21839,0,2
10872,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,680,0,0,0,0,0,-11.21839,0,2
10873,4,0,0,0,3938,19,3,1,1,0,0,0,0,0,10.459769999999999,1,0,1,598,0,0,0,0,0,10.459769999999999,0,2
10874,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.459769999999999,0,2
